year,road_section,traffic_period,weather_station_id,wind_bin,wind_bin_lower_ms,estimated_vehicle_km,injury_accidents,serious_or_fatal_accidents,one_vehicle_accidents,multiple_vehicle_accidents
2018,1-d9,VDU,31488,0-5,0.0,1854072.6458333337,1,0,1,0
2018,1-d9,VDU,31488,5-10,5.0,1856618.2833333334,0,0,0,0
2018,1-d9,VDU,31488,10-15,10.0,935663.2055555555,0,0,0,0
2018,1-d9,VDU,31488,15-20,15.0,234198.65000000002,0,0,0,0
2018,1-d9,VDU,31488,20-25,20.0,40730.200000000004,0,0,0,0
2018,1-d9,VDU,31488,>=25,25.0,7071.2152777777765,0,0,0,0
2018,1-e1,SDU,31488,0-5,0.0,10755065.82440624,0,0,0,0
2018,1-e1,SDU,31488,5-10,5.0,5043440.204636229,2,2,0,2
2018,1-e1,SDU,31488,10-15,10.0,1052780.508728225,0,0,0,0
2018,1-e1,SDU,31488,15-20,15.0,171902.3524399408,0,0,0,0
2018,1-e1,SDU,31488,20-25,20.0,36905.58978936581,0,0,0,0
2018,1-e1,VDU,31488,0-5,0.0,4088864.2437500013,1,0,0,1
2018,1-e1,VDU,31488,5-10,5.0,4094478.245,0,0,0,0
2018,1-e1,VDU,31488,10-15,10.0,2063457.3483333332,0,0,0,0
2018,1-e1,VDU,31488,15-20,15.0,516488.11500000005,0,0,0,0
2018,1-e1,VDU,31488,20-25,20.0,89824.02,0,0,0,0
2018,1-e1,VDU,31488,>=25,25.0,15594.447916666662,0,0,0,0
2018,1-f3,VDU,1479,0-5,0.0,7345539.685890182,0,0,0,0
2018,1-f3,VDU,1479,5-10,5.0,6170043.738058987,1,1,0,1
2018,1-f3,VDU,1479,10-15,10.0,948431.3516676659,0,0,0,0
2018,1-f3,VDU,1479,15-20,15.0,104799.0443831675,0,0,0,0
2018,1-f5,SDU,31579,0-5,0.0,12419187.868339047,2,1,1,1
2018,1-f5,SDU,31579,5-10,5.0,4697119.228250857,0,0,0,0
2018,1-f5,SDU,31579,10-15,10.0,1307648.3685448307,0,0,0,0
2018,1-f5,SDU,31579,15-20,15.0,438582.94838804496,0,0,0,0
2018,1-f5,SDU,31579,20-25,20.0,32401.906477217028,0,0,0,0
2018,1-f5,VDU,31579,0-5,0.0,4240355.100741089,1,1,0,1
2018,1-f5,VDU,31579,5-10,5.0,3478142.5103186206,2,0,1,1
2018,1-f5,VDU,31579,10-15,10.0,2430858.36751003,0,0,0,0
2018,1-f5,VDU,31579,15-20,15.0,1003478.8215199432,0,0,0,0
2018,1-f5,VDU,31579,20-25,20.0,255418.7195138069,0,0,0,0
2018,1-f5,VDU,31579,>=25,25.0,13478.560396506959,0,0,0,0
2018,1-f6,VDU,31577,0-5,0.0,1019699.6538888888,0,0,0,0
2018,1-f6,VDU,31577,5-10,5.0,1111087.8304166668,1,0,1,0
2018,1-f6,VDU,31577,10-15,10.0,439563.16486111115,0,0,0,0
2018,1-f6,VDU,31577,15-20,15.0,102869.88291666665,0,0,0,0
2018,1-f6,VDU,31577,20-25,20.0,27463.000416666666,0,0,0,0
2018,1-f6,VDU,31577,>=25,25.0,2792.847499999999,0,0,0,0
2018,1-f8,VDU,31577,0-5,0.0,1507879.68,0,0,0,0
2018,1-f8,VDU,31577,5-10,5.0,1643019.84,1,0,1,0
2018,1-f8,VDU,31577,10-15,10.0,650003.52,0,0,0,0
2018,1-f8,VDU,31577,15-20,15.0,152118.72,0,0,0,0
2018,1-f8,VDU,31577,20-25,20.0,40610.88,0,0,0,0
2018,1-f8,VDU,31577,>=25,25.0,4129.919999999998,0,0,0,0
2018,1-f8,VHDU,31577,0-5,0.0,2463865.82720255,1,0,0,1
2018,1-f8,VHDU,31577,5-10,5.0,1671730.4649072068,0,0,0,0
2018,1-f8,VHDU,31577,10-15,10.0,532810.2910076283,1,0,0,1
2018,1-f8,VHDU,31577,15-20,15.0,196298.52826596834,0,0,0,0
2018,1-f8,VHDU,31577,20-25,20.0,12494.248616645787,0,0,0,0
2018,1-g1,SDU,31572,0-5,0.0,6388063.879703939,1,0,0,1
2018,1-g1,SDU,31572,5-10,5.0,2539838.8477419717,0,0,0,0
2018,1-g1,SDU,31572,10-15,10.0,136311.7413709861,0,0,0,0
2018,1-g1,SDU,31572,15-20,15.0,4646.991183101793,0,0,0,0
2018,1-g1,VHDU,31572,0-5,0.0,3158489.7742787153,0,0,0,0
2018,1-g1,VHDU,31572,5-10,5.0,2467592.5329797175,1,1,0,1
2018,1-g1,VHDU,31572,10-15,10.0,579092.2935369189,0,0,0,0
2018,1-g1,VHDU,31572,15-20,15.0,84212.06001310394,0,0,0,0
2018,1-g1,VHDU,31572,20-25,20.0,358.34919154512005,0,0,0,0
2018,1-g2,VDU,31572,0-5,0.0,228372.4666666667,0,0,0,0
2018,1-g2,VDU,31572,5-10,5.0,203648.0416666667,1,0,0,1
2018,1-g2,VDU,31572,10-15,10.0,72321.92916666668,0,0,0,0
2018,1-g2,VDU,31572,15-20,15.0,13705.931250000001,0,0,0,0
2018,1-g2,VDU,31572,20-25,20.0,2179.810416666667,0,0,0,0
2018,1-g2,VDU,31572,>=25,25.0,59.72083333333303,0,0,0,0
2018,1-g3,SDU,1673,0-5,0.0,5524809.599999999,1,0,0,1
2018,1-g3,SDU,1673,5-10,5.0,3503221.2833333327,0,0,0,0
2018,1-g3,SDU,1673,10-15,10.0,865508.3666666665,0,0,0,0
2018,1-g3,SDU,1673,15-20,15.0,18619.149999999994,0,0,0,0
2018,1-g3,VDU,1673,0-5,0.0,1663123.9274999993,0,0,0,0
2018,1-g3,VDU,1673,5-10,5.0,2012502.8924999994,2,1,1,1
2018,1-g3,VDU,1673,10-15,10.0,996959.4524999997,1,0,1,0
2018,1-g3,VDU,1673,15-20,15.0,249025.43249999994,0,0,0,0
2018,1-g3,VDU,1673,20-25,20.0,51177.44249999998,0,0,0,0
2018,1-g3,VDU,1673,>=25,25.0,8863.132499999996,0,0,0,0
2018,1-g3,VHDU,1673,0-5,0.0,2701807.804112021,1,0,1,0
2018,1-g3,VHDU,1673,5-10,5.0,2537734.925894808,0,0,0,0
2018,1-g3,VHDU,1673,10-15,10.0,927514.0258401633,0,0,0,0
2018,1-g3,VHDU,1673,15-20,15.0,299870.15837431676,0,0,0,0
2018,1-g3,VHDU,1673,20-25,20.0,43529.53911885244,0,0,0,0
2018,1-g3,VHDU,1673,>=25,25.0,25671.266659836056,0,0,0,0
2018,1-g4,VDU,31674,0-5,0.0,1165930.395277778,0,0,0,0
2018,1-g4,VDU,31674,5-10,5.0,1254406.398611111,1,0,0,1
2018,1-g4,VDU,31674,10-15,10.0,758821.2177777778,0,0,0,0
2018,1-g4,VDU,31674,15-20,15.0,224577.6030555556,0,0,0,0
2018,1-g4,VDU,31674,20-25,20.0,56194.21833333334,0,0,0,0
2018,1-g4,VDU,31674,>=25,25.0,12155.486944444443,0,0,0,0
2018,1-g4,VHDU,31674,0-5,0.0,2027540.3845870094,1,0,1,0
2018,1-g4,VHDU,31674,5-10,5.0,1607527.515417544,0,0,0,0
2018,1-g4,VHDU,31674,10-15,10.0,642019.6714447543,0,0,0,0
2018,1-g4,VHDU,31674,15-20,15.0,226963.47588660553,1,0,1,0
2018,1-g4,VHDU,31674,20-25,20.0,60001.838452780765,0,0,0,0
2018,1-g4,VHDU,31674,>=25,25.0,18783.184211305284,0,0,0,0
2018,1-g8,VHDU,1779,0-5,0.0,1796075.145252647,1,0,0,1
2018,1-g8,VHDU,1779,5-10,5.0,828164.6501248848,0,0,0,0
2018,1-g8,VHDU,1779,10-15,10.0,125628.50084254144,0,0,0,0
2018,1-g8,VHDU,1779,15-20,15.0,6344.873779926335,0,0,0,0
2018,1-g9,SDU,31882,0-5,0.0,3557047.369291203,0,0,0,0
2018,1-g9,SDU,31882,5-10,5.0,902932.9193646455,0,0,0,0
2018,1-g9,SDU,31882,10-15,10.0,49549.631344150286,1,1,0,1
2018,1-g9,VDU,31882,0-5,0.0,1045200.5938997067,1,0,1,0
2018,1-g9,VDU,31882,5-10,5.0,689458.4920902981,0,0,0,0
2018,1-g9,VDU,31882,10-15,10.0,122914.21457866619,0,0,0,0
2018,1-g9,VDU,31882,15-20,15.0,12893.09943132862,0,0,0,0
2018,1-h2,VDU,31985,0-5,0.0,602242.2080432656,0,0,0,0
2018,1-h2,VDU,31985,5-10,5.0,522452.1584488809,0,0,0,0
2018,1-h2,VDU,31985,10-15,10.0,348786.11656406417,1,0,0,1
2018,1-h2,VDU,31985,15-20,15.0,91149.68080087451,0,0,0,0
2018,1-h2,VDU,31985,20-25,20.0,14449.450894655083,0,0,0,0
2018,1-h2,VDU,31985,>=25,25.0,454.3852482595929,0,0,0,0
2018,1-h3,VDU,31985,0-5,0.0,447264.721070134,1,0,1,0
2018,1-h3,VDU,31985,5-10,5.0,388007.37610264076,0,0,0,0
2018,1-h3,VDU,31985,10-15,10.0,259031.53756860938,0,0,0,0
2018,1-h3,VDU,31985,15-20,15.0,67693.75512801335,0,0,0,0
2018,1-h3,VDU,31985,20-25,20.0,10731.113724181578,0,0,0,0
2018,1-h3,VDU,31985,>=25,25.0,337.45640642080366,0,0,0,0
2018,1-h4,VDU,32097,0-5,0.0,468094.61169201526,0,0,0,0
2018,1-h4,VDU,32097,5-10,5.0,490809.5106147022,1,0,1,0
2018,1-h4,VDU,32097,10-15,10.0,229435.72401774398,1,1,0,1
2018,1-h4,VDU,32097,15-20,15.0,103665.31051964512,1,1,1,0
2018,1-h4,VDU,32097,20-25,20.0,23477.14385297845,0,0,0,0
2018,1-h4,VDU,32097,>=25,25.0,7622.449302915082,0,0,0,0
2018,1-h4,VHDU,32097,0-5,0.0,785906.0919635223,1,0,1,0
2018,1-h4,VHDU,32097,5-10,5.0,710331.9609575376,3,0,3,0
2018,1-h4,VHDU,32097,10-15,10.0,255914.1174408663,0,0,0,0
2018,1-h4,VHDU,32097,15-20,15.0,119037.36514676544,0,0,0,0
2018,1-h4,VHDU,32097,20-25,20.0,24218.319521231122,0,0,0,0
2018,1-h4,VHDU,32097,>=25,25.0,1513.644970076943,0,0,0,0
2018,1-k7,VDU,3223,0-5,0.0,732218.8755555557,1,0,1,0
2018,1-k7,VDU,3223,5-10,5.0,504467.3111111112,0,0,0,0
2018,1-k7,VDU,3223,10-15,10.0,114516.88444444445,0,0,0,0
2018,1-k7,VDU,3223,15-20,15.0,36302.41333333334,0,0,0,0
2018,1-k7,VDU,3223,20-25,20.0,7693.226666666667,0,0,0,0
2018,1-k7,VDU,3223,>=25,25.0,1121.9288888888887,0,0,0,0
2018,1-k8,SDU,3223,0-5,0.0,2630103.822417032,0,0,0,0
2018,1-k8,SDU,3223,5-10,5.0,1121665.117891501,1,1,0,1
2018,1-k8,SDU,3223,10-15,10.0,62978.293163317576,0,0,0,0
2018,1-k8,SDU,3223,15-20,15.0,217.16652814936776,0,0,0,0
2018,1-k8,VDU,3223,0-5,0.0,719729.1041666667,1,0,1,0
2018,1-k8,VDU,3223,5-10,5.0,495862.3958333334,0,0,0,0
2018,1-k8,VDU,3223,10-15,10.0,112563.52083333334,1,0,1,0
2018,1-k8,VDU,3223,15-20,15.0,35683.1875,0,0,0,0
2018,1-k8,VDU,3223,20-25,20.0,7562.0,0,0,0,0
2018,1-k8,VDU,3223,>=25,25.0,1102.7916666666665,0,0,0,0
2018,1-k8,VHDU,3223,0-5,0.0,1356227.6848113772,0,0,0,0
2018,1-k8,VHDU,3223,5-10,5.0,553871.6336559354,1,0,1,0
2018,1-k8,VHDU,3223,10-15,10.0,100776.45182698008,0,0,0,0
2018,1-k8,VHDU,3223,15-20,15.0,8508.82970570808,0,0,0,0
2018,1-k9,SDU,3317,0-5,0.0,2500722.3666666667,0,0,0,0
2018,1-k9,SDU,3317,5-10,5.0,1337122.7833333337,1,0,0,1
2018,1-k9,SDU,3317,10-15,10.0,128108.925,0,0,0,0
2018,1-k9,SDU,3317,15-20,15.0,3389.1249999999964,0,0,0,0
2018,1-k9,VHDU,3317,0-5,0.0,1106350.1953551914,2,1,1,1
2018,1-k9,VHDU,3317,5-10,5.0,788375.0269808744,1,0,0,1
2018,1-k9,VHDU,3317,10-15,10.0,152661.19091530057,0,0,0,0
2018,1-k9,VHDU,3317,15-20,15.0,29799.08606557377,0,0,0,0
2018,1-k9,VHDU,3317,20-25,20.0,236.50068306010814,0,0,0,0
2018,1-m1,VHDU,3317,0-5,0.0,149752.53115892533,1,0,1,0
2018,1-m1,VHDU,3317,5-10,5.0,106712.2835866348,1,0,1,0
2018,1-m1,VHDU,3317,10-15,10.0,20663.8005265255,0,0,0,0
2018,1-m1,VHDU,3317,15-20,15.0,4033.522643442623,0,0,0,0
2018,1-m1,VHDU,3317,20-25,20.0,32.01208447176669,0,0,0,0
2018,1-m2,VHDU,33419,0-5,0.0,892025.787037058,1,0,1,0
2018,1-m2,VHDU,33419,5-10,5.0,548226.3025786985,0,0,0,0
2018,1-m2,VHDU,33419,10-15,10.0,245658.32277110487,0,0,0,0
2018,1-m2,VHDU,33419,15-20,15.0,63018.028095861555,0,0,0,0
2018,1-m2,VHDU,33419,20-25,20.0,22295.55436671031,0,0,0,0
2018,1-m2,VHDU,33419,>=25,25.0,17205.245150566403,0,0,0,0
2018,1-m4,SDU,33431,0-5,0.0,1345432.392143914,1,0,1,0
2018,1-m4,SDU,33431,5-10,5.0,720111.9660708185,0,0,0,0
2018,1-m4,SDU,33431,10-15,10.0,148705.01935557323,0,0,0,0
2018,1-m4,SDU,33431,15-20,15.0,8859.022429693725,0,0,0,0
2018,1-m8,VDU,33451,0-5,0.0,309297.9732905121,1,0,1,0
2018,1-m8,VDU,33451,5-10,5.0,189095.7497321274,0,0,0,0
2018,1-m8,VDU,33451,10-15,10.0,55545.19533383258,0,0,0,0
2018,1-m8,VDU,33451,15-20,15.0,21249.73574514661,0,0,0,0
2018,1-m8,VDU,33451,20-25,20.0,7935.027904833226,0,0,0,0
2018,1-m8,VDU,33451,>=25,25.0,537.9679935480153,0,0,0,0
2018,1-n0,VDU,33451,0-5,0.0,495884.74170401524,1,0,1,0
2018,1-n0,VDU,33451,5-10,5.0,303169.451825566,0,0,0,0
2018,1-n0,VDU,33451,10-15,10.0,89053.33115502045,0,0,0,0
2018,1-n0,VDU,33451,15-20,15.0,34068.828868022356,0,0,0,0
2018,1-n0,VDU,33451,20-25,20.0,12721.904450717208,0,0,0,0
2018,1-n0,VDU,33451,>=25,25.0,862.5019966587938,0,0,0,0
2018,1-n1,VHDU,33357,0-5,0.0,731437.4460873278,1,0,1,0
2018,1-n1,VHDU,33357,5-10,5.0,505030.3366070818,0,0,0,0
2018,1-n1,VHDU,33357,10-15,10.0,172131.9966583172,0,0,0,0
2018,1-n1,VHDU,33357,15-20,15.0,37720.791612205394,0,0,0,0
2018,1-n1,VHDU,33357,20-25,20.0,411.7990350677434,0,0,0,0
2018,1-p1,VDU,33357,0-5,0.0,312616.3985124346,1,0,1,0
2018,1-p1,VDU,33357,5-10,5.0,326930.07999540516,0,0,0,0
2018,1-p1,VDU,33357,10-15,10.0,131480.72241686287,0,0,0,0
2018,1-p1,VDU,33357,15-20,15.0,32450.56127735339,0,0,0,0
2018,1-p1,VDU,33357,20-25,20.0,7226.777295962322,0,0,0,0
2018,1-p1,VDU,33357,>=25,25.0,1072.3605019815056,0,0,0,0
2018,1-p1,VHDU,33357,0-5,0.0,645069.8120915403,2,1,2,0
2018,1-p1,VHDU,33357,5-10,5.0,445396.69944210397,0,0,0,0
2018,1-p1,VHDU,33357,10-15,10.0,151806.76807468972,0,0,0,0
2018,1-p1,VHDU,33357,15-20,15.0,33266.74630536263,0,0,0,0
2018,1-p1,VHDU,33357,20-25,20.0,363.1740863030845,0,0,0,0
2018,1-p3,SDU,3471,0-5,0.0,2335032.9308333336,1,1,1,0
2018,1-p3,SDU,3471,5-10,5.0,636163.6566666667,0,0,0,0
2018,1-p3,SDU,3471,10-15,10.0,10693.2525,0,0,0,0
2018,1-p5,SDU,3463,0-5,0.0,1279404.7626388888,0,0,0,0
2018,1-p5,SDU,3463,5-10,5.0,403381.1491666667,1,0,0,1
2018,1-p5,SDU,3463,10-15,10.0,84088.5175,0,0,0,0
2018,1-p5,SDU,3463,15-20,15.0,16655.213611111107,0,0,0,0
2018,1-p5,SDU,3463,20-25,20.0,609.3370833333321,0,0,0,0
2018,1-p6,VDU,3471,0-5,0.0,1261542.4616666667,1,0,0,1
2018,1-p6,VDU,3471,5-10,5.0,425179.4983333333,0,0,0,0
2018,1-p6,VDU,3471,10-15,10.0,51785.32333333334,0,0,0,0
2018,1-p6,VDU,3471,15-20,15.0,3399.0366666666664,0,0,0,0
2018,1-q1,SDU,3471,0-5,0.0,222892.06041666667,0,0,0,0
2018,1-q1,SDU,3471,5-10,5.0,60725.40833333334,1,0,1,0
2018,1-q1,SDU,3471,10-15,10.0,1020.7312499999998,0,0,0,0
2018,1-q3,SDU,3474,0-5,0.0,370015.2290580466,0,0,0,0
2018,1-q3,SDU,3474,5-10,5.0,280042.73096976016,0,0,0,0
2018,1-q3,SDU,3474,10-15,10.0,96322.97549530759,1,0,0,1
2018,1-q3,SDU,3474,15-20,15.0,16742.167709419533,0,0,0,0
2018,1-q3,SDU,3474,20-25,20.0,3197.4431699687175,0,0,0,0
2018,1-q3,SDU,3474,>=25,25.0,266.4535974973926,0,0,0,0
2018,1-q3,VHDU,3474,0-5,0.0,140257.8390953416,0,0,0,0
2018,1-q3,VHDU,3474,5-10,5.0,142103.6405639429,1,1,1,0
2018,1-q3,VHDU,3474,10-15,10.0,76693.05102038418,0,0,0,0
2018,1-q3,VHDU,3474,15-20,15.0,28263.834987957467,0,0,0,0
2018,1-q3,VHDU,3474,20-25,20.0,4499.141079715679,0,0,0,0
2018,1-q3,VHDU,3474,>=25,25.0,945.9732526581682,0,0,0,0
2018,1-r3,SDU,4406,0-5,0.0,2283361.9200000004,0,0,0,0
2018,1-r3,SDU,4406,5-10,5.0,1166157.4050000003,2,0,1,1
2018,1-r3,SDU,4406,10-15,10.0,188966.45250000004,0,0,0,0
2018,1-r3,SDU,4406,15-20,15.0,5600.5425,0,0,0,0
2018,1-r3,VHDU,4406,0-5,0.0,552854.6570622448,0,0,0,0
2018,1-r3,VHDU,4406,5-10,5.0,429071.9734414058,1,1,0,1
2018,1-r3,VHDU,4406,10-15,10.0,107319.6555822299,0,0,0,0
2018,1-r3,VHDU,4406,15-20,15.0,22662.49466402673,0,0,0,0
2018,1-r3,VHDU,4406,20-25,20.0,1377.6592500928098,0,0,0,0
2018,1-r4,SDU,34413,0-5,0.0,402853.7473836608,1,0,0,1
2018,1-r4,SDU,34413,5-10,5.0,433094.77935884177,0,0,0,0
2018,1-r4,SDU,34413,10-15,10.0,171185.84171664945,0,0,0,0
2018,1-r4,SDU,34413,15-20,15.0,37261.271540847985,0,0,0,0
2018,1-r7,VDU,4323,0-5,0.0,111872.22916666666,0,0,0,0
2018,1-r7,VDU,4323,5-10,5.0,108165.31875,1,0,1,0
2018,1-r7,VDU,4323,10-15,10.0,49503.04583333332,0,0,0,0
2018,1-r7,VDU,4323,15-20,15.0,17121.604166666664,0,0,0,0
2018,1-r7,VDU,4323,20-25,20.0,2859.1416666666664,0,0,0,0
2018,1-r7,VDU,4323,>=25,25.0,116.36041666666662,0,0,0,0
2018,1-s3,VHDU,4830,0-5,0.0,209080.654945055,0,0,0,0
2018,1-s3,VHDU,4830,5-10,5.0,171755.02095238096,1,0,1,0
2018,1-s3,VHDU,4830,10-15,10.0,63438.003809523805,0,0,0,0
2018,1-s3,VHDU,4830,15-20,15.0,8669.514432234433,0,0,0,0
2018,1-s3,VHDU,4830,20-25,20.0,571.0458608058609,0,0,0,0
2018,1-s7,VHDU,34148,0-5,0.0,251263.70225145802,1,0,1,0
2018,1-s7,VHDU,34148,5-10,5.0,241739.85194357793,0,0,0,0
2018,1-s7,VHDU,34148,10-15,10.0,37626.423754238436,0,0,0,0
2018,1-s7,VHDU,34148,15-20,15.0,1334.7820507256204,0,0,0,0
2018,1-s9,VDU,4271,0-5,0.0,219893.57155894846,1,0,1,0
2018,1-s9,VDU,4271,5-10,5.0,100748.94251234073,0,0,0,0
2018,1-s9,VDU,4271,10-15,10.0,32009.30853805533,0,0,0,0
2018,1-s9,VDU,4271,15-20,15.0,1811.0797583515098,0,0,0,0
2018,1-s9,VDU,4271,20-25,20.0,61.04763230398332,0,0,0,0
2018,1-t0,VHDU,4271,0-5,0.0,456243.63517665834,0,0,0,0
2018,1-t0,VHDU,4271,5-10,5.0,234208.40117164352,1,0,1,0
2018,1-t0,VHDU,4271,10-15,10.0,40438.2607932528,0,0,0,0
2018,1-t0,VHDU,4271,15-20,15.0,667.0228584454068,0,0,0,0
2018,1-t1,VDU,4271,0-5,0.0,393451.09947193204,1,0,1,0
2018,1-t1,VDU,4271,5-10,5.0,180268.03567328665,0,0,0,0
2018,1-t1,VDU,4271,10-15,10.0,57273.60535529789,0,0,0,0
2018,1-t1,VDU,4271,15-20,15.0,3240.528211456779,0,0,0,0
2018,1-t1,VDU,4271,20-25,20.0,109.23128802663273,0,0,0,0
2018,1-t1,VHDU,4271,0-5,0.0,646569.4369728744,1,1,1,0
2018,1-t1,VHDU,4271,5-10,5.0,331910.37069751543,0,0,0,0
2018,1-t1,VHDU,4271,10-15,10.0,57307.41537497152,0,0,0,0
2018,1-t1,VHDU,4271,15-20,15.0,945.2769546387051,0,0,0,0
2018,1-t5,SDU,4275,0-5,0.0,689700.4867274073,0,0,0,0
2018,1-t5,SDU,4275,5-10,5.0,696249.9476214338,1,0,1,0
2018,1-t5,SDU,4275,10-15,10.0,315219.2146415352,0,0,0,0
2018,1-t5,SDU,4275,15-20,15.0,112291.56339274529,0,0,0,0
2018,1-t5,SDU,4275,20-25,20.0,24718.93305164854,0,0,0,0
2018,1-t5,SDU,4275,>=25,25.0,16901.834565229772,0,0,0,0
2018,1-t7,VDU,5975,0-5,0.0,743607.1366377578,0,0,0,0
2018,1-t7,VDU,5975,5-10,5.0,380496.32479467004,0,0,0,0
2018,1-t7,VDU,5975,10-15,10.0,65914.36603296766,1,0,0,1
2018,1-t7,VDU,5975,15-20,15.0,1711.1725346045596,0,0,0,0
2018,1-u4,VHDU,5982,0-5,0.0,478475.81911910884,1,0,1,0
2018,1-u4,VHDU,5982,5-10,5.0,160127.81282433588,0,0,0,0
2018,1-u4,VHDU,5982,10-15,10.0,13764.78278891745,0,0,0,0
2018,1-u4,VHDU,5982,15-20,15.0,2393.8752676378176,0,0,0,0
2018,1-u7,VDU,35884,0-5,0.0,198159.33973381802,1,0,1,0
2018,1-u7,VDU,35884,5-10,5.0,101550.35883560037,0,0,0,0
2018,1-u7,VDU,35884,10-15,10.0,43020.241389540344,0,0,0,0
2018,1-u7,VDU,35884,15-20,15.0,1270.6400410412757,0,0,0,0
2018,1-v8,SDU,35769,0-5,0.0,721843.5506307641,1,0,0,1
2018,1-v8,SDU,35769,5-10,5.0,181166.7696322441,0,0,0,0
2018,1-v8,SDU,35769,10-15,10.0,70415.3284003188,0,0,0,0
2018,1-v8,SDU,35769,15-20,15.0,28696.263128771498,0,0,0,0
2018,1-v8,SDU,35769,20-25,20.0,9162.059914607766,0,0,0,0
2018,1-v8,SDU,35769,>=25,25.0,921.968293293863,0,0,0,0
2018,1-v9,VDU,35769,0-5,0.0,181752.48000000004,2,0,2,0
2018,1-v9,VDU,35769,5-10,5.0,88339.68,0,0,0,0
2018,1-v9,VDU,35769,10-15,10.0,40547.520000000004,0,0,0,0
2018,1-v9,VDU,35769,15-20,15.0,12168.0,0,0,0,0
2018,1-v9,VDU,35769,20-25,20.0,2077.92,0,0,0,0
2018,1-v9,VDU,35769,>=25,25.0,1291.6799999999998,0,0,0,0
2018,1-x1,VDU,35107,0-5,0.0,99863.86805555556,1,0,1,0
2018,1-x1,VDU,35107,5-10,5.0,64939.01805555555,0,0,0,0
2018,1-x1,VDU,35107,10-15,10.0,8981.247222222222,0,0,0,0
2018,1-x1,VDU,35107,15-20,15.0,440.0611111111111,0,0,0,0
2018,1-x1,VDU,35107,20-25,20.0,40.005555555555524,0,0,0,0
2018,1-x5,VDU,5544,0-5,0.0,120973.79058161569,1,0,1,0
2018,1-x5,VDU,5544,5-10,5.0,121694.31254751107,0,0,0,0
2018,1-x5,VDU,5544,10-15,10.0,62463.71196646955,0,0,0,0
2018,1-x5,VDU,5544,15-20,15.0,14927.737139576278,0,0,0,0
2018,1-x5,VDU,5544,20-25,20.0,1718.1677648274674,0,0,0,0
2018,1-y5,VDU,35315,0-5,0.0,368216.7810687023,0,0,0,0
2018,1-y5,VDU,35315,5-10,5.0,337073.8195419847,1,1,0,1
2018,1-y5,VDU,35315,10-15,10.0,149716.1633587786,0,0,0,0
2018,1-y5,VDU,35315,15-20,15.0,13896.85923664122,0,0,0,0
2018,1-y5,VDU,35315,20-25,20.0,849.8079389312974,0,0,0,0
2018,1-y5,VDU,35315,>=25,25.0,1199.7288549618313,0,0,0,0
2018,1-y8,VDU,35305,0-5,0.0,591038.8020833334,1,0,0,1
2018,1-y8,VDU,35305,5-10,5.0,181005.29513888888,0,0,0,0
2018,1-y8,VDU,35305,10-15,10.0,136605.72916666663,1,0,1,0
2018,1-y8,VDU,35305,15-20,15.0,29473.524305555555,0,0,0,0
2018,1-y8,VDU,35305,20-25,20.0,4055.9895833333326,0,0,0,0
2018,1-y8,VDU,35305,>=25,25.0,108.15972222222166,0,0,0,0
2018,1-z2,VHDU,36391,0-5,0.0,114741.75673004666,1,0,1,0
2018,1-z2,VHDU,36391,5-10,5.0,63878.048994648736,0,0,0,0
2018,1-z2,VHDU,36391,10-15,10.0,22609.955295457123,0,0,0,0
2018,1-z2,VHDU,36391,15-20,15.0,2340.958979847432,0,0,0,0
2018,204-01,VDU,6272,0-5,0.0,131348.31226724832,0,0,0,0
2018,204-01,VDU,6272,5-10,5.0,60285.987379175756,1,0,1,0
2018,204-01,VDU,6272,10-15,10.0,33772.988272299386,0,0,0,0
2018,204-01,VDU,6272,15-20,15.0,6324.078959935714,0,0,0,0
2018,204-01,VDU,6272,20-25,20.0,1203.3131213408335,0,0,0,0
2018,209-02,VDU,36270,0-5,0.0,28861.67326388889,1,0,1,0
2018,209-02,VDU,36270,5-10,5.0,11292.108333333335,0,0,0,0
2018,209-02,VDU,36270,10-15,10.0,2218.440972222222,0,0,0,0
2018,209-02,VDU,36270,15-20,15.0,104.82743055555557,0,0,0,0
2018,215-01,VHDU,36049,0-5,0.0,163210.73868503442,0,0,0,0
2018,215-01,VHDU,36049,5-10,5.0,163445.67569192237,1,0,1,0
2018,215-01,VHDU,36049,10-15,10.0,69682.31624295554,0,0,0,0
2018,215-01,VHDU,36049,15-20,15.0,15576.323556668754,0,0,0,0
2018,215-01,VHDU,36049,20-25,20.0,798.7858234189105,0,0,0,0
2018,26-07,VDU,6546,0-5,0.0,20438.059693654268,0,0,0,0
2018,26-07,VDU,6546,5-10,5.0,29019.919824945297,1,1,1,0
2018,26-07,VDU,6546,10-15,10.0,20211.077461706784,0,0,0,0
2018,26-07,VDU,6546,15-20,15.0,8654.301269146608,0,0,0,0
2018,26-07,VDU,6546,20-25,20.0,3549.615754923414,0,0,0,0
2018,26-07,VDU,6546,>=25,25.0,1994.5459956236323,0,0,0,0
2018,268-01,VHDU,6315,0-5,0.0,41440.57239728759,1,0,1,0
2018,268-01,VHDU,6315,5-10,5.0,33732.23873155165,0,0,0,0
2018,268-01,VHDU,6315,10-15,10.0,10658.185081771042,0,0,0,0
2018,268-01,VHDU,6315,15-20,15.0,3291.198643797367,0,0,0,0
2018,268-01,VHDU,6315,20-25,20.0,285.30514559234143,0,0,0,0
2018,30-01,SDU,6310,0-5,0.0,1835884.02513095,1,0,0,1
