year,road_section,season,weather_station_id,wind_bin,wind_bin_lower_ms,estimated_vehicle_km,injury_accidents,serious_or_fatal_accidents
2015,35-06,Winter,36415,20-25,20.0,1273.520559046333,0,0
2015,35-06,Winter,36415,>=25,25.0,254.70411180926655,0,0
2015,35-11,Fall,36519,0-5,0.0,54368.07498861567,1,0
2015,35-11,Fall,36519,5-10,5.0,40596.350642076504,0,0
2015,35-11,Fall,36519,10-15,10.0,4940.477748178507,0,0
2015,35-11,Fall,36519,15-20,15.0,319.4766211293261,0,0
2015,359-01,Spring,36415,0-5,0.0,65932.79846311476,0,0
2015,359-01,Spring,36415,5-10,5.0,74290.7244467213,0,0
2015,359-01,Spring,36415,10-15,10.0,13783.554405737706,1,0
2015,359-01,Spring,36415,15-20,15.0,228.2626844262295,0,0
2015,36-03,Spring,31599,0-5,0.0,110232.50204918032,0,0
2015,36-03,Spring,31599,5-10,5.0,117012.50478142075,1,0
2015,36-03,Spring,31599,10-15,10.0,24103.484289617485,0,0
2015,36-03,Spring,31599,15-20,15.0,1005.5088797814208,0,0
2015,36-06,Winter,1596,0-5,0.0,409684.5987446968,1,0
2015,36-06,Winter,1596,5-10,5.0,190121.1548567443,0,0
2015,36-06,Winter,1596,10-15,10.0,76072.72756552565,0,0
2015,36-06,Winter,1596,15-20,15.0,16985.935979543206,0,0
2015,36-06,Winter,1596,20-25,20.0,2992.76014877666,0,0
2015,36-06,Winter,1596,>=25,25.0,40.44270471319811,0,0
2015,36-07,Winter,31591,0-5,0.0,120721.38985105645,0,0
2015,36-07,Winter,31591,5-10,5.0,119288.43676827155,1,1
2015,36-07,Winter,31591,10-15,10.0,63560.30249393834,1,0
2015,36-07,Winter,31591,15-20,15.0,28737.579632836852,0,0
2015,36-07,Winter,31591,20-25,20.0,6929.211482507793,0,0
2015,36-07,Winter,31591,>=25,25.0,785.179771388985,0,0
2015,360-02,Winter,1493,0-5,0.0,41684.1228223504,1,0
2015,360-02,Winter,1493,5-10,5.0,53803.33420730642,0,0
2015,360-02,Winter,1493,10-15,10.0,32174.311017887318,0,0
2015,360-02,Winter,1493,15-20,15.0,13336.93118918604,0,0
2015,360-02,Winter,1493,20-25,20.0,1118.3141059255374,0,0
2015,360-02,Winter,1493,>=25,25.0,57.98665734428713,0,0
2015,37-01,Winter,36504,0-5,0.0,202605.94666705056,0,0
2015,37-01,Winter,36504,5-10,5.0,148390.12117355753,1,0
2015,37-01,Winter,36504,10-15,10.0,88195.40474490383,0,0
2015,37-01,Winter,36504,15-20,15.0,25592.899659103998,0,0
2015,37-01,Winter,36504,20-25,20.0,4490.931652654613,0,0
2015,37-01,Winter,36504,>=25,25.0,541.0761027294715,0,0
2015,37-03,Spring,36504,0-5,0.0,305831.6742486338,1,0
2015,37-03,Spring,36504,5-10,5.0,372607.14897540974,0,0
2015,37-03,Spring,36504,10-15,10.0,88944.93233606554,0,0
2015,37-03,Spring,36504,15-20,15.0,14334.468574681234,0,0
2015,37-03,Spring,36504,20-25,20.0,356.13586520947166,0,0
2015,37-03,Summer,36504,0-5,0.0,1814015.5019378345,0,0
2015,37-03,Summer,36504,5-10,5.0,965095.2474553114,1,0
2015,37-03,Summer,36504,10-15,10.0,118819.08954115906,0,0
2015,37-03,Summer,36504,15-20,15.0,4957.681065695093,0,0
2015,37-03,Winter,36504,0-5,0.0,401548.812382817,0,0
2015,37-03,Winter,36504,5-10,5.0,294097.3742715651,1,0
2015,37-03,Winter,36504,10-15,10.0,174796.25161810432,0,0
2015,37-03,Winter,36504,15-20,15.0,50723.08405850513,0,0
2015,37-03,Winter,36504,20-25,20.0,8900.668027179545,0,0
2015,37-03,Winter,36504,>=25,25.0,1072.369641828861,0,0
2015,39-01,Spring,31387,0-5,0.0,331515.1052607607,1,0
2015,39-01,Spring,31387,5-10,5.0,521886.58428603975,0,0
2015,39-01,Spring,31387,10-15,10.0,175745.81261671605,0,0
2015,39-01,Spring,31387,15-20,15.0,14863.482122523346,0,0
2015,39-01,Spring,31387,20-25,20.0,237.81571396037356,0,0
2015,39-01,Summer,31387,0-5,0.0,1350725.585352241,1,1
2015,39-01,Summer,31387,5-10,5.0,797365.0987186059,0,0
2015,39-01,Summer,31387,10-15,10.0,174270.0332365169,0,0
2015,39-01,Summer,31387,15-20,15.0,9032.288307990206,0,0
2015,39-01,Summer,31387,20-25,20.0,929.7943846460505,0,0
2015,39-01,Winter,31387,0-5,0.0,485169.88105611707,0,0
2015,39-01,Winter,31387,5-10,5.0,708960.9942488673,0,0
2015,39-01,Winter,31387,10-15,10.0,385418.02827640297,1,0
2015,39-01,Winter,31387,15-20,15.0,69585.3504415011,0,0
2015,39-01,Winter,31387,20-25,20.0,8481.316951318693,0,0
2015,39-01,Winter,31387,>=25,25.0,1445.6790257929592,0,0
2015,41-13,Fall,1475,0-5,0.0,4009198.945833333,1,0
2015,41-13,Fall,1475,5-10,5.0,1011235.9722449908,0,0
2015,41-13,Fall,1475,10-15,10.0,43816.38192167577,0,0
2015,41-15,Summer,1473,0-5,0.0,14504638.811666664,1,0
2015,41-15,Summer,1473,5-10,5.0,6738805.988333332,0,0
2015,41-15,Summer,1473,10-15,10.0,1438358.2416666665,0,0
2015,41-15,Summer,1473,15-20,15.0,154900.11833333332,0,0
2015,41-15,Summer,1473,20-25,20.0,31240.359999999993,0,0
2015,41-15,Winter,1473,0-5,0.0,8205666.850000001,2,0
2015,41-15,Winter,1473,5-10,5.0,6731446.650833333,0,0
2015,41-15,Winter,1473,10-15,10.0,2964593.2858333336,2,1
2015,41-15,Winter,1473,15-20,15.0,760262.5716666668,0,0
2015,41-15,Winter,1473,20-25,20.0,86148.73333333334,0,0
2015,41-15,Winter,1473,>=25,25.0,15076.028333333334,0,0
2015,41-16,Winter,31363,0-5,0.0,4985556.0549916485,5,1
2015,41-16,Winter,31363,5-10,5.0,5380778.373389391,2,0
2015,41-16,Winter,31363,10-15,10.0,3043296.4817093816,2,0
2015,41-16,Winter,31363,15-20,15.0,1029101.3686759201,0,0
2015,41-16,Winter,31363,20-25,20.0,219191.8211242297,0,0
2015,41-16,Winter,31363,>=25,25.0,36390.920109428094,0,0
2015,41-17,Winter,1350,0-5,0.0,1477104.6113977258,3,0
2015,41-17,Winter,1350,5-10,5.0,2355684.727001263,0,0
2015,41-17,Winter,1350,10-15,10.0,1359238.29544045,1,0
2015,41-17,Winter,1350,15-20,15.0,465883.85053864704,0,0
2015,41-17,Winter,1350,20-25,20.0,55814.132904559534,0,0
2015,41-17,Winter,1350,>=25,25.0,3611.502717353853,0,0
2015,41-21,Fall,1350,0-5,0.0,832993.681725865,2,1
2015,41-21,Fall,1350,5-10,5.0,903620.4602140252,1,0
2015,41-21,Fall,1350,10-15,10.0,208751.30097449903,0,0
2015,41-21,Fall,1350,15-20,15.0,17880.197085610198,0,0
2015,41-21,Summer,1350,0-5,0.0,2463623.1699999995,0,0
2015,41-21,Summer,1350,5-10,5.0,1902085.1199999999,1,0
2015,41-21,Summer,1350,10-15,10.0,604689.32,0,0
2015,41-21,Summer,1350,15-20,15.0,47723.59,0,0
2015,41-21,Summer,1350,20-25,20.0,2286.16,0,0
2015,41-21,Winter,1350,0-5,0.0,833823.3198483977,0,0
2015,41-21,Winter,1350,5-10,5.0,1329780.4667508898,0,0
2015,41-21,Winter,1350,10-15,10.0,767287.9626966808,1,0
2015,41-21,Winter,1350,15-20,15.0,262990.7292431377,0,0
2015,41-21,Winter,1350,20-25,20.0,31506.993637303312,0,0
2015,41-21,Winter,1350,>=25,25.0,2038.6878235902145,0,0
2015,41-22,Spring,1350,0-5,0.0,167671.37422586518,0,0
2015,41-22,Spring,1350,5-10,5.0,424007.68021402543,1,1
2015,41-22,Spring,1350,10-15,10.0,236439.81803278683,0,0
2015,41-22,Spring,1350,15-20,15.0,20186.24263433515,0,0
2015,41-22,Spring,1350,20-25,20.0,96.58489298724953,0,0
2015,417-01,Fall,31488,0-5,0.0,45756.948770491814,1,0
2015,417-01,Fall,31488,5-10,5.0,26188.28142076503,0,0
2015,417-01,Fall,31488,10-15,10.0,7254.371584699455,0,0
2015,417-01,Fall,31488,15-20,15.0,444.3302595628416,0,0
2015,417-01,Fall,31488,20-25,20.0,9.067964480874318,0,0
2015,42-01,Spring,1473,0-5,0.0,258752.23761711543,0,0
2015,42-01,Spring,1473,5-10,5.0,347624.86150866834,1,0
2015,42-01,Spring,1473,10-15,10.0,115453.04243083732,0,0
2015,42-01,Spring,1473,15-20,15.0,13471.028443378824,0,0
2015,42-02,Summer,1473,0-5,0.0,383142.76916666667,2,1
2015,42-02,Summer,1473,5-10,5.0,178006.83083333337,0,0
2015,42-02,Summer,1473,10-15,10.0,37994.504166666666,0,0
2015,42-02,Summer,1473,15-20,15.0,4091.7158333333336,0,0
2015,42-02,Summer,1473,20-25,20.0,825.22,0,0
2015,420-01,Spring,31363,0-5,0.0,46707.32452718136,0,0
2015,420-01,Spring,31363,5-10,5.0,86635.22439013247,1,0
2015,420-01,Spring,31363,10-15,10.0,44814.908439926905,0,0
2015,420-01,Spring,31363,15-20,15.0,3930.4026427592503,0,0
2015,425-02,Winter,1361,0-5,0.0,121584.68000000001,0,0
2015,425-02,Winter,1361,5-10,5.0,181986.7,0,0
2015,425-02,Winter,1361,10-15,10.0,90749.40000000001,1,0
2015,425-02,Winter,1361,15-20,15.0,23833.915000000005,0,0
2015,425-02,Winter,1361,20-25,20.0,6757.415000000001,0,0
2015,425-02,Winter,1361,>=25,25.0,146.37,0,0
2015,426-01,Fall,31364,0-5,0.0,85389.68962317854,0,0
2015,426-01,Fall,31364,5-10,5.0,47261.18334471768,1,0
2015,426-01,Fall,31364,10-15,10.0,13589.692577413483,0,0
2015,426-01,Fall,31364,15-20,15.0,1496.8844546903465,0,0
2015,427-12,Summer,31380,0-5,0.0,934429.3299555961,0,0
2015,427-12,Summer,31380,5-10,5.0,497668.49652738246,1,1
2015,427-12,Summer,31380,10-15,10.0,63125.5892064215,0,0
2015,427-12,Summer,31380,15-20,15.0,3241.5843106000225,0,0
2015,429-02,Fall,1350,0-5,0.0,286185.0268032787,0,0
2015,429-02,Fall,1350,5-10,5.0,310449.70844262297,1,0
2015,429-02,Fall,1350,10-15,10.0,71719.02737704919,0,0
2015,429-02,Fall,1350,15-20,15.0,6142.957377049182,0,0
2015,429-02,Winter,1350,0-5,0.0,313580.31033421383,0,0
2015,429-02,Winter,1350,5-10,5.0,500097.5164809923,1,1
2015,429-02,Winter,1350,10-15,10.0,288558.00950959,0,0
2015,429-02,Winter,1350,15-20,15.0,98904.30325944643,0,0
2015,429-02,Winter,1350,20-25,20.0,11849.00039049041,0,0
2015,429-02,Winter,1350,>=25,25.0,766.7000252670266,0,0
2015,43-01,Fall,31364,0-5,0.0,1459455.319854281,2,0
2015,43-01,Fall,31364,5-10,5.0,807774.1675774136,1,0
2015,43-01,Fall,31364,10-15,10.0,232271.00619307836,0,0
2015,43-01,Fall,31364,15-20,15.0,25584.30637522769,0,0
2015,43-01,Winter,31364,0-5,0.0,1780393.260262009,3,2
2015,43-01,Winter,31364,5-10,5.0,1595166.0111353712,1,0
2015,43-01,Winter,31364,10-15,10.0,717535.6801310044,0,0
2015,43-01,Winter,31364,15-20,15.0,196788.2443231441,0,0
2015,43-01,Winter,31364,20-25,20.0,71879.23100436681,0,0
2015,43-01,Winter,31364,>=25,25.0,12314.973144104804,0,0
2015,435-00,Summer,1481,0-5,0.0,218154.99625000003,0,0
2015,435-00,Summer,1481,5-10,5.0,127862.51180555556,1,0
2015,435-00,Summer,1481,10-15,10.0,35970.35736111111,0,0
2015,435-00,Summer,1481,15-20,15.0,6309.809444444445,0,0
2015,435-00,Summer,1481,20-25,20.0,1333.0583333333334,0,0
2015,435-00,Summer,1481,>=25,25.0,688.7468055555556,0,0
2015,45-03,Fall,1453,0-5,0.0,30297.824832650273,1,0
2015,45-03,Fall,1453,5-10,5.0,62483.899371584695,0,0
2015,45-03,Fall,1453,10-15,10.0,28681.3686446949,0,0
2015,45-03,Fall,1453,15-20,15.0,4191.342151070127,0,0
2015,45-06,Winter,1350,0-5,0.0,32427.032083381182,1,1
2015,45-06,Winter,1350,5-10,5.0,51714.593287010444,0,0
2015,45-06,Winter,1350,10-15,10.0,29839.50051682554,0,0
2015,45-06,Winter,1350,15-20,15.0,10227.596916274262,0,0
2015,45-06,Winter,1350,20-25,20.0,1225.2934994831742,0,0
2015,45-06,Winter,1350,>=25,25.0,79.28369702538187,0,0
2015,47-02,Summer,31577,0-5,0.0,907725.0259592395,1,0
2015,47-02,Summer,31577,5-10,5.0,394983.7162700672,0,0
2015,47-02,Summer,31577,10-15,10.0,120052.10463395195,0,0
2015,47-02,Summer,31577,15-20,15.0,15651.844358419676,0,0
2015,47-02,Summer,31577,20-25,20.0,1065.308778321758,0,0
2015,47-03,Summer,1685,0-5,0.0,403041.87083333335,1,0
2015,47-03,Summer,1685,5-10,5.0,240961.7416666667,0,0
2015,47-03,Summer,1685,10-15,10.0,35084.65750000001,0,0
2015,47-03,Summer,1685,15-20,15.0,7770.427500000002,0,0
2015,47-03,Summer,1685,20-25,20.0,2393.9195833333333,0,0
2015,47-03,Summer,1685,>=25,25.0,196.22291666666672,0,0
2015,47-11,Spring,1685,0-5,0.0,76803.22334016395,1,0
2015,47-11,Spring,1685,5-10,5.0,81135.04642759566,0,0
2015,47-11,Spring,1685,10-15,10.0,28243.48653005465,0,0
2015,47-11,Spring,1685,15-20,15.0,3941.9590095628428,0,0
2015,47-11,Spring,1685,20-25,20.0,129.95469262295086,0,0
2015,50-01,Fall,1779,0-5,0.0,432728.63539310684,1,1
2015,50-01,Fall,1779,5-10,5.0,135904.1730504109,0,0
2015,50-01,Fall,1779,10-15,10.0,15626.11272415062,0,0
2015,50-01,Fall,1779,15-20,15.0,143.35883233165706,0,0
2015,50-01,Spring,1779,0-5,0.0,289606.9410169492,0,0
2015,50-01,Spring,1779,5-10,5.0,263058.5150605327,0,0
2015,50-01,Spring,1779,10-15,10.0,31197.769588377723,1,0
2015,50-01,Spring,1779,15-20,15.0,539.0543341404359,0,0
2015,50-01,Winter,1779,0-5,0.0,449609.1211227665,1,0
2015,50-01,Winter,1779,5-10,5.0,279438.53565648413,0,0
2015,50-01,Winter,1779,10-15,10.0,107236.21052680115,0,0
2015,50-01,Winter,1779,15-20,15.0,20812.94289337176,0,0
2015,50-01,Winter,1779,20-25,20.0,2626.3951746397693,0,0
2015,50-01,Winter,1779,>=25,25.0,49.55462593659943,0,0
2015,50-05,Summer,31882,0-5,0.0,713545.1515381988,1,0
2015,50-05,Summer,31882,5-10,5.0,331336.4050301719,0,0
2015,50-05,Summer,31882,10-15,10.0,17865.881828532394,0,0
2015,50-05,Summer,31882,15-20,15.0,1090.1216030968917,0,0
2015,508-01,Fall,1779,0-5,0.0,81524.00934625292,1,0
2015,508-01,Fall,1779,5-10,5.0,25603.69748558813,0,0
2015,508-01,Fall,1779,10-15,10.0,2943.885048448424,0,0
2015,508-01,Fall,1779,15-20,15.0,27.008119710535997,0,0
2015,509-01,Fall,31572,0-5,0.0,181969.25526639345,1,0
2015,509-01,Fall,31572,5-10,5.0,94384.4993852459,0,0
2015,509-01,Fall,31572,10-15,10.0,20433.060081967215,0,0
2015,509-01,Fall,31572,15-20,15.0,372.1252663934426,0,0
2015,51-01,Summer,31572,0-5,0.0,1486461.7444444445,1,0
2015,51-01,Summer,31572,5-10,5.0,818137.6486111111,0,0
2015,51-01,Summer,31572,10-15,10.0,128550.59027777778,0,0
2015,51-01,Summer,31572,15-20,15.0,8060.469444444444,0,0
2015,51-01,Summer,31572,20-25,20.0,277.9472222222222,0,0
2015,51-01,Winter,31572,0-5,0.0,906732.1075,1,0
2015,51-01,Winter,31572,5-10,5.0,685379.8125000001,1,0
2015,51-01,Winter,31572,10-15,10.0,292428.72000000003,0,0
2015,51-01,Winter,31572,15-20,15.0,69045.67,0,0
2015,51-01,Winter,31572,20-25,20.0,11281.972222222223,0,0
2015,51-01,Winter,31572,>=25,25.0,902.5577777777778,0,0
2015,51-02,Spring,31572,0-5,0.0,287341.1380031876,0,0
2015,51-02,Spring,31572,5-10,5.0,294194.61731785064,1,0
2015,51-02,Spring,31572,10-15,10.0,51148.59825364299,0,0
2015,51-02,Spring,31572,15-20,15.0,1009.9864253187613,0,0
2015,51-02,Winter,31572,0-5,0.0,486810.02,0,0
2015,51-02,Winter,31572,5-10,5.0,367969.50000000006,0,0
2015,51-02,Winter,31572,10-15,10.0,157000.32,0,0
2015,51-02,Winter,31572,15-20,15.0,37069.520000000004,1,1
2015,51-02,Winter,31572,20-25,20.0,6057.111111111111,0,0
2015,51-02,Winter,31572,>=25,25.0,484.5688888888889,0,0
2015,512-01,Spring,1689,0-5,0.0,6513.416666666666,0,0
2015,512-01,Spring,1689,5-10,5.0,12484.404535519125,0,0
2015,512-01,Spring,1689,10-15,10.0,11596.017213114754,1,0
2015,512-01,Spring,1689,15-20,15.0,5612.216065573771,0,0
2015,512-01,Spring,1689,20-25,20.0,1247.15912568306,0,0
2015,512-01,Spring,1689,>=25,25.0,64.06639344262295,0,0
2015,519-01,Summer,6802,0-5,0.0,84385.56944444444,1,0
2015,519-01,Summer,6802,5-10,5.0,23377.416666666664,0,0
2015,519-01,Summer,6802,10-15,10.0,542.5138888888889,0,0
2015,52-04,Summer,1689,0-5,0.0,37269.85763888889,0,0
2015,52-04,Summer,1689,5-10,5.0,32853.32638888889,0,0
2015,52-04,Summer,1689,10-15,10.0,13866.79513888889,1,0
2015,52-04,Summer,1689,15-20,15.0,3849.920138888889,0,0
2015,52-04,Summer,1689,20-25,20.0,915.6840277777778,0,0
2015,52-04,Summer,1689,>=25,25.0,121.41666666666667,0,0
2015,523-02,Spring,6802,0-5,0.0,10998.527012750455,0,0
2015,523-02,Spring,6802,5-10,5.0,8428.57884790528,1,1
2015,523-02,Spring,6802,10-15,10.0,1323.984335154827,0,0
2015,523-02,Spring,6802,15-20,15.0,16.54980418943534,0,0
2015,54-02,Summer,1779,0-5,0.0,1674141.5625,1,0
2015,54-02,Summer,1779,5-10,5.0,711942.0,0,0
2015,54-02,Summer,1779,10-15,10.0,35652.375,0,0
2015,54-02,Summer,1779,15-20,15.0,5942.0625,0,0
2015,54-02,Winter,1779,0-5,0.0,456336.5911262247,1,0
2015,54-02,Winter,1779,5-10,5.0,283619.7550270893,1,0
2015,54-02,Winter,1779,10-15,10.0,108840.77848530258,0,0
2015,54-02,Winter,1779,15-20,15.0,21124.365510086456,0,0
2015,54-02,Winter,1779,20-25,20.0,2665.693742939481,0,0
2015,54-02,Winter,1779,>=25,25.0,50.2961083573487,0,0
2015,54-03,Winter,1868,0-5,0.0,276565.32444444444,0,0
2015,54-03,Winter,1868,5-10,5.0,371521.6266666667,1,0
2015,54-03,Winter,1868,10-15,10.0,174426.1688888889,0,0
2015,54-03,Winter,1868,15-20,15.0,49821.49333333333,0,0
2015,54-03,Winter,1868,20-25,20.0,12226.133333333333,0,0
2015,54-03,Winter,1868,>=25,25.0,3056.5333333333333,0,0
2015,54-04,Fall,1868,0-5,0.0,270329.49123406195,0,0
2015,54-04,Fall,1868,5-10,5.0,233614.9742850637,1,0
2015,54-04,Fall,1868,10-15,10.0,45327.340274362476,0,0
2015,54-04,Fall,1868,15-20,15.0,2954.7642065118393,0,0
2015,54-06,Fall,31958,0-5,0.0,294598.3125,0,0
2015,54-06,Fall,31958,5-10,5.0,211273.6750409836,0,0
2015,54-06,Fall,31958,10-15,10.0,57696.19409836066,1,0
2015,54-06,Fall,31958,15-20,15.0,2060.578360655738,0,0
2015,54-10,Fall,31931,0-5,0.0,52571.132461004214,0,0
2015,54-10,Fall,31931,5-10,5.0,51545.50587441649,1,0
2015,54-10,Fall,31931,10-15,10.0,24335.32173630878,0,0
2015,54-10,Fall,31931,15-20,15.0,7645.580009108505,0,0
2015,54-10,Fall,31931,20-25,20.0,388.49491916201754,0,0
2015,54-11,Summer,31932,0-5,0.0,507227.9183190917,0,0
2015,54-11,Summer,31932,5-10,5.0,406719.47630574746,1,1
2015,54-11,Summer,31932,10-15,10.0,64077.0603511647,0,0
2015,54-11,Summer,31932,15-20,15.0,17864.262712162006,0,0
2015,54-11,Summer,31932,20-25,20.0,2752.853598267588,0,0
2015,54-11,Summer,31932,>=25,25.0,2108.568713566663,0,0
2015,56-02,Summer,31948,0-5,0.0,286033.488371033,0,0
2015,56-02,Summer,31948,5-10,5.0,224322.32631303061,1,1
2015,56-02,Summer,31948,10-15,10.0,47489.9245034471,0,0
2015,56-02,Summer,31948,15-20,15.0,6660.172338898069,0,0
2015,56-02,Summer,31948,20-25,20.0,193.04847359124838,0,0
2015,574-01,Summer,31931,0-5,0.0,539285.0847096333,0,0
2015,574-01,Summer,31931,5-10,5.0,643432.0731496242,1,1
2015,574-01,Summer,31931,10-15,10.0,191324.33978592578,1,1
2015,574-01,Summer,31931,15-20,15.0,71289.11269414712,0,0
2015,574-01,Summer,31931,20-25,20.0,12477.674333864723,0,0
2015,574-01,Summer,31931,>=25,25.0,3244.195326804828,0,0
2015,574-02,Summer,31931,0-5,0.0,227588.9114689137,0,0
2015,574-02,Summer,31931,5-10,5.0,271540.9887724892,1,1
2015,574-02,Summer,31931,10-15,10.0,80742.6340241403,0,0
2015,574-02,Summer,31931,15-20,15.0,30085.40754725575,0,0
2015,574-02,Summer,31931,20-25,20.0,5265.823958096105,0,0
2015,574-02,Summer,31931,>=25,25.0,1369.1142291049875,0,0
2015,574-04,Fall,1919,0-5,0.0,85598.3093306011,0,0
2015,574-04,Fall,1919,5-10,5.0,90310.3817116348,1,0
2015,574-04,Fall,1919,10-15,10.0,46990.55606500456,0,0
2015,574-04,Fall,1919,15-20,15.0,5779.447892759563,0,0
2015,574-06,Winter,1919,0-5,0.0,28138.499999999996,0,0
2015,574-06,Winter,1919,5-10,5.0,38720.5,1,0
2015,574-06,Winter,1919,10-15,10.0,28465.333333333332,0,0
2015,574-06,Winter,1919,15-20,15.0,10039.333333333334,0,0
2015,574-06,Winter,1919,20-25,20.0,2028.8333333333335,0,0
2015,574-06,Winter,1919,>=25,25.0,55.5,0,0
2015,58-01,Summer,2050,0-5,0.0,752722.3801569128,0,0
2015,58-01,Summer,2050,5-10,5.0,582846.6437054687,1,0
2015,58-01,Summer,2050,10-15,10.0,87264.93310861858,0,0
2015,58-01,Summer,2050,15-20,15.0,7147.413568896379,0,0
2015,58-01,Summer,2050,20-25,20.0,83.10946010344628,0,0
2015,58-01,Winter,2050,0-5,0.0,182660.63389432483,1,1
2015,58-01,Winter,2050,5-10,5.0,247321.12062622307,0,0
2015,58-01,Winter,2050,10-15,10.0,74783.3419960861,0,0
2015,58-01,Winter,2050,15-20,15.0,13567.021996086105,0,0
2015,58-01,Winter,2050,20-25,20.0,1796.956555772994,0,0
2015,58-01,Winter,2050,>=25,25.0,209.6449315068493,0,0
2015,59-01,Summer,2175,0-5,0.0,208577.86632080592,1,0
2015,59-01,Summer,2175,5-10,5.0,169853.39054111118,0,0
2015,59-01,Summer,2175,10-15,10.0,33281.57718525668,0,0
2015,59-01,Summer,2175,15-20,15.0,2172.1659528262053,0,0
2015,59-02,Fall,32190,0-5,0.0,28962.94108606557,1,0
2015,59-02,Fall,32190,5-10,5.0,24068.707120901636,0,0
2015,59-02,Fall,32190,10-15,10.0,8272.045952868852,0,0
2015,59-02,Fall,32190,15-20,15.0,1811.0821721311472,0,0
2015,59-02,Fall,32190,20-25,20.0,14.373668032786883,0,0
2015,590-01,Spring,2175,0-5,0.0,18636.09091757741,1,0
2015,590-01,Spring,2175,5-10,5.0,24523.719179189433,0,0
2015,590-01,Spring,2175,10-15,10.0,3720.765988160291,0,0
2015,590-01,Spring,2175,15-20,15.0,349.4939150728597,0,0
2015,60-02,Fall,31985,0-5,0.0,121026.66651104532,0,0
2015,60-02,Fall,31985,5-10,5.0,105778.96991573674,0,0
2015,60-02,Fall,31985,10-15,10.0,36286.43755408791,1,0
2015,60-02,Fall,31985,15-20,15.0,7115.59174447734,0,0
2015,60-02,Fall,31985,20-25,20.0,308.03427465269874,0,0
2015,60-07,Fall,2175,0-5,0.0,298703.3135667122,1,0
2015,60-07,Fall,2175,5-10,5.0,153117.70984631145,0,0
2015,60-07,Fall,2175,10-15,10.0,10745.10244535519,0,0
2015,60-07,Fall,2175,15-20,15.0,105.34414162112932,0,0
2015,60-07,Spring,2175,0-5,0.0,182561.39742941712,1,0
2015,60-07,Spring,2175,5-10,5.0,240237.31496698543,0,0
2015,60-07,Spring,2175,10-15,10.0,36449.07300091074,0,0
2015,60-07,Spring,2175,15-20,15.0,3423.684602686703,0,0
2015,60-22,Summer,32372,0-5,0.0,164280.15442559487,0,0
2015,60-22,Summer,32372,5-10,5.0,99876.14801320733,0,0
2015,60-22,Summer,32372,10-15,10.0,17832.725137196856,1,1
2015,60-22,Summer,32372,15-20,15.0,982.6524240009109,0,0
2015,60-32,Summer,32355,0-5,0.0,97865.87291170946,1,0
2015,60-32,Summer,32355,5-10,5.0,107648.98485227986,0,0
2015,60-32,Summer,32355,10-15,10.0,77361.30436841807,0,0
2015,60-32,Summer,32355,15-20,15.0,20730.466332327665,0,0
2015,60-32,Summer,32355,20-25,20.0,1581.2845232538284,0,0
2015,60-32,Summer,32355,>=25,25.0,69.5070120111573,0,0
2015,60-46,Summer,2636,0-5,0.0,186768.2988888889,0,0
2015,60-46,Summer,2636,5-10,5.0,244654.61222222223,1,0
2015,60-46,Summer,2636,10-15,10.0,111637.89000000001,0,0
2015,60-46,Summer,2636,15-20,15.0,19712.11666666667,0,0
2015,60-46,Summer,2636,20-25,20.0,320.5222222222223,0,0
2015,608-01,Summer,32372,0-5,0.0,27208.38707730843,2,0
2015,608-01,Summer,32372,5-10,5.0,16541.67482636912,0,0
2015,608-01,Summer,32372,10-15,10.0,2953.4893601275185,0,0
2015,608-01,Summer,32372,15-20,15.0,162.748736194922,0,0
2015,61-21,Winter,2481,0-5,0.0,80182.7525,1,1
2015,61-21,Winter,2481,5-10,5.0,60879.879375000004,0,0
2015,61-21,Winter,2481,10-15,10.0,28196.019375000003,0,0
2015,61-21,Winter,2481,15-20,15.0,9192.335625000002,0,0
2015,61-21,Winter,2481,20-25,20.0,1072.955,0,0
2015,61-21,Winter,2481,>=25,25.0,237.288125,0,0
2015,61-26,Summer,32355,0-5,0.0,192668.78036318097,0,0
2015,61-26,Summer,32355,5-10,5.0,211928.8164683782,0,0
2015,61-26,Summer,32355,10-15,10.0,152301.38675015655,0,0
2015,61-26,Summer,32355,15-20,15.0,40812.11913587978,1,0
2015,61-26,Summer,32355,20-25,20.0,3113.0786599874764,0,0
2015,61-26,Summer,32355,>=25,25.0,136.83862241703193,0,0
2015,61-30,Winter,32654,0-5,0.0,43892.66838872625,2,0
2015,61-30,Winter,32654,5-10,5.0,46716.53236897996,0,0
2015,61-30,Winter,32654,10-15,10.0,30110.984398140175,0,0
2015,61-30,Winter,32654,15-20,15.0,9975.606451983238,0,0
2015,61-30,Winter,32654,20-25,20.0,2033.48900751966,0,0
2015,61-30,Winter,32654,>=25,25.0,951.5193846507088,0,0
2015,61-33,Summer,2646,0-5,0.0,417607.5833333334,1,1
2015,61-33,Summer,2646,5-10,5.0,151277.92777777778,0,0
2015,61-33,Summer,2646,10-15,10.0,19454.81111111111,0,0
2015,61-33,Summer,2646,15-20,15.0,939.1977777777779,0,0
2015,61-33,Winter,2646,0-5,0.0,82697.45999999999,1,0
2015,61-33,Winter,2646,5-10,5.0,48240.185,0,0
2015,61-33,Winter,2646,10-15,10.0,19682.209999999995,0,0
2015,61-33,Winter,2646,15-20,15.0,4049.0649999999996,0,0
2015,61-33,Winter,2646,20-25,20.0,965.3399999999999,0,0
