year,road_section,section_length_km,adu,sdu,vdu,thousand_vehicle_km
2000,41-02,1.86,27431.0,28862.0,25092.0,18623.0
2000,41-03,2.79,27535.0,28972.0,25187.0,28040.0
2000,41-04,1.76,42763.0,44995.0,39116.0,27471.0
2000,41-11,2.05,48571.0,51105.0,44428.0,36343.0
2000,41-12,3.78,26781.0,28176.0,24498.0,36950.0
2000,41-13,2.6,20026.0,21068.0,18321.0,19005.0
2000,41-14,2.74,15373.0,16894.0,13382.0,15375.0
2000,41-15,11.93,7672.0,9002.0,6287.0,33407.0
2000,41-16,12.98,7184.0,8434.0,5752.0,34036.0
2000,41-17,4.56,7032.0,8251.0,5763.0,11704.0
2000,41-18,1.47,7957.0,9534.0,6078.0,4269.0
2000,41-19,0.4,5041.0,6042.0,3914.0,736.0
2000,41-20,1.03,4792.0,5623.0,3927.0,1802.0
2000,41-21,3.25,5393.0,6327.0,4419.0,6397.0
2000,41-22,1.82,4246.0,4982.0,3479.0,2821.0
2000,410-01,5.55,1691.0,2276.0,1175.0,3426.0
2000,410-02,5.51,749.0,1009.0,521.0,1506.0
2000,411-02,0.18,4851.0,4804.0,4983.0,319.0
2000,411-03,0.4,8551.0,8593.0,8782.0,1248.0
2000,411-04,1.03,5192.0,5461.0,4783.0,1952.0
2000,411-05,0.2,594.0,624.0,548.0,43.0
2000,412-00,0.5,522.0,535.0,478.0,95.0
2000,412-01,1.92,7334.0,7501.0,6926.0,5140.0
2000,412-02,0.82,1633.0,1752.0,1484.0,489.0
2000,413-01,3.0,7154.0,7980.0,6322.0,7834.0
2000,413-02,1.48,24329.0,25123.0,23461.0,13143.0
2000,413-03,2.95,12924.0,13346.0,12463.0,13916.0
2000,414-01,1.33,3785.0,4118.0,3393.0,1837.0
2000,415-02,0.29,3000.0,3092.0,2850.0,318.0
2000,415-04,4.05,3309.0,3264.0,3246.0,4892.0
2000,415-05,0.91,1970.0,1943.0,1932.0,654.0
2000,415-06,0.85,743.0,753.0,717.0,231.0
2000,4150-01,2.17,17.0,28.0,5.0,13.0
2000,416-01,0.82,262.0,267.0,256.0,78.0
2000,417-01,8.4,248.0,115.0,388.0,760.0
2000,417-02,17.72,193.0,249.0,150.0,1248.0
2000,418-01,1.75,39634.0,39887.0,38742.0,25316.0
2000,419-01,2.4,22112.0,22252.0,21614.0,19370.0
2000,419-02,2.1,32333.0,32539.0,31605.0,24783.0
2000,42-01,9.37,1262.0,1579.0,941.0,4316.0
2000,42-02,13.31,113.0,220.0,29.0,549.0
2000,420-01,12.0,209.0,246.0,172.0,915.0
2000,421-01,1.49,845.0,991.0,692.0,460.0
2000,421-02,0.78,731.0,829.0,590.0,208.0
2000,4225-01,0.17,12.0,21.0,4.0,1.0
2000,423-01,1.58,1052.0,1064.0,994.0,607.0
2000,424-01,1.79,405.0,460.0,327.0,265.0
2000,424-02,0.66,9887.0,11204.0,7967.0,2382.0
2000,425-01,11.92,115.0,140.0,92.0,500.0
2000,425-02,14.62,220.0,261.0,173.0,1174.0
2000,4250-01,1.87,12.0,21.0,4.0,8.0
2000,426-01,2.35,253.0,310.0,192.0,217.0
2000,426-02,4.75,8.0,14.0,2.0,14.0
2000,427-02,0.57,1593.0,1735.0,1398.0,331.0
2000,427-03,1.16,1185.0,1364.0,1000.0,502.0
2000,427-04,6.75,114.0,158.0,78.0,281.0
2000,427-05,14.49,55.0,107.0,14.0,291.0
2000,427-06,8.16,36.0,65.0,14.0,107.0
2000,427-11,15.33,48.0,93.0,12.0,269.0
2000,427-12,12.61,54.0,106.0,14.0,249.0
2000,427-13,5.32,80.0,155.0,21.0,155.0
2000,428-01,21.0,11.0,22.0,3.0,84.0
2000,429-01,1.98,1239.0,1260.0,1182.0,895.0
2000,429-02,4.4,2206.0,2230.0,2084.0,3543.0
2000,43-01,13.3,2130.0,2434.0,1746.0,10340.0
2000,43-02,0.28,3531.0,3714.0,3085.0,361.0
2000,43-03,0.46,3701.0,3893.0,3233.0,621.0
2000,430-01,4.53,1116.0,1256.0,968.0,1845.0
2000,431-01,9.36,881.0,993.0,766.0,3010.0
2000,431-02,3.45,4230.0,4760.0,3660.0,5327.0
2000,4315-01,0.25,12.0,21.0,4.0,1.0
2000,432-01,0.86,5945.0,5983.0,5812.0,1866.0
2000,4324-01,0.13,17.0,28.0,5.0,1.0
2000,4325-01,0.13,17.0,28.0,5.0,1.0
2000,4326-01,0.32,25.0,42.0,7.0,3.0
2000,4335-01,1.02,17.0,28.0,5.0,6.0
2000,4336-01,0.51,25.0,42.0,7.0,5.0
2000,434-01,4.0,52.0,24.0,81.0,76.0
2000,4345-01,1.17,25.0,42.0,7.0,11.0
2000,4355-01,0.73,12.0,21.0,4.0,3.0
2000,4364-01,0.1,13.0,23.0,4.0,0.0
2000,4365-01,0.19,12.0,21.0,4.0,1.0
2000,44-01,0.62,2624.0,3079.0,2151.0,594.0
2000,44-02,2.94,631.0,741.0,517.0,677.0
2000,44-03,5.16,335.0,393.0,274.0,631.0
2000,443-01,3.28,48.0,68.0,28.0,57.0
2000,45-00,1.71,1069.0,1246.0,864.0,667.0
2000,45-01,5.81,2049.0,2071.0,1935.0,4345.0
2000,45-02,1.72,922.0,999.0,809.0,579.0
2000,45-03,4.33,729.0,731.0,689.0,1152.0
2000,45-04,1.36,2142.0,2320.0,1882.0,1063.0
2000,45-05,7.47,126.0,130.0,122.0,344.0
2000,45-06,2.0,8.0,14.0,2.0,6.0
2000,4510-01,0.35,12.0,21.0,4.0,2.0
2000,4520-01,0.32,12.0,21.0,4.0,1.0
2000,453-01,0.6,1304.0,1312.0,1274.0,286.0
2000,4530-01,1.21,12.0,21.0,4.0,5.0
2000,454-01,0.3,3390.0,3412.0,3314.0,371.0
2000,4540-01,4.0,212.0,245.0,179.0,310.0
2000,4550-01,0.4,17.0,28.0,5.0,2.0
2000,4560-01,1.9,53.0,61.0,45.0,37.0
2000,4570-01,0.22,53.0,61.0,45.0,4.0
2000,458-01,2.47,297.0,399.0,206.0,268.0
2000,4580-01,0.3,17.0,28.0,5.0,2.0
2000,46-01,1.55,7851.0,7934.0,7421.0,4442.0
2000,46-02,0.71,8932.0,9027.0,8443.0,2315.0
2000,460-01,11.16,87.0,118.0,61.0,354.0
2000,461-01,10.76,217.0,294.0,154.0,852.0
2000,4619-01,0.17,12.0,21.0,4.0,1.0
2000,4644-01,0.15,12.0,21.0,4.0,1.0
2000,4650-01,0.2,10.0,17.0,3.0,1.0
2000,47-01,3.71,586.0,971.0,252.0,794.0
2000,47-02,11.5,398.0,677.0,167.0,1671.0
2000,47-03,9.71,224.0,436.0,58.0,794.0
2000,47-04,9.54,215.0,419.0,56.0,749.0
2000,47-11,13.71,218.0,425.0,57.0,1091.0
2000,47-12,12.42,420.0,623.0,259.0,1904.0
2000,470-01,2.19,16281.0,16269.0,15545.0,13014.0
2000,470-02,2.47,2799.0,2797.0,2672.0,2523.0
2000,4730-01,0.02,17.0,28.0,5.0,0.0
2000,48-01,10.55,197.0,298.0,121.0,759.0
2000,48-02,6.56,139.0,203.0,84.0,333.0
2000,48-11,4.92,126.0,210.0,39.0,226.0
2000,4824-01,1.33,13.0,23.0,4.0,6.0
2000,49-01,1.2,30247.0,30440.0,29566.0,13248.0
2000,49-02,1.81,74575.0,75049.0,72896.0,49268.0
2000,49-03,2.59,51629.0,51957.0,50466.0,48807.0
2000,49-04,2.1,45475.0,45764.0,44451.0,34857.0
2000,49-05,1.7,36458.0,36690.0,35637.0,22622.0
2000,49-06,1.76,12203.0,12281.0,11928.0,7839.0
2000,50-01,9.28,518.0,682.0,357.0,1755.0
2000,50-02,7.6,300.0,481.0,159.0,832.0
2000,50-03,9.6,264.0,424.0,140.0,925.0
2000,50-04,8.59,253.0,406.0,134.0,793.0
2000,50-05,14.11,370.0,594.0,197.0,1906.0
2000,501-01,3.1,24.0,25.0,20.0,27.0
2000,502-01,15.0,55.0,89.0,31.0,301.0
2000,503-01,3.6,580.0,630.0,485.0,762.0
2000,503-02,1.13,2782.0,3019.0,2323.0,1147.0
2000,504-01,6.63,115.0,185.0,64.0,278.0
2000,5040-01,3.53,12.0,21.0,4.0,15.0
2000,505-01,11.68,53.0,85.0,29.0,226.0
2000,506-01,1.56,271.0,296.0,229.0,154.0
2000,507-01,6.72,86.0,139.0,48.0,211.0
2000,508-01,6.05,145.0,236.0,81.0,320.0
2000,508-02,5.68,192.0,307.0,108.0,398.0
2000,508-03,12.8,20.0,32.0,11.0,93.0
2000,509-01,1.48,2187.0,2446.0,1865.0,1181.0
2000,509-02,1.24,3339.0,3623.0,2787.0,1511.0
2000,51-01,7.16,1508.0,1600.0,1379.0,3941.0
2000,51-02,11.24,739.0,951.0,526.0,3032.0
2000,510-01,10.02,91.0,148.0,49.0,333.0
2000,511-01,2.42,352.0,466.0,290.0,311.0
2000,5113-01,0.88,21.0,34.0,8.0,7.0
2000,512-01,15.04,45.0,72.0,25.0,247.0
2000,513-01,2.43,111.0,182.0,64.0,98.0
2000,514-01,3.6,23.0,37.0,12.0,30.0
2000,515-01,14.86,31.0,50.0,19.0,168.0
2000,5150-01,3.76,12.0,21.0,4.0,16.0
2000,517-01,8.37,47.0,74.0,31.0,144.0
2000,5178-01,0.4,156.0,178.0,140.0,23.0
2000,518-01,6.23,404.0,630.0,249.0,919.0
2000,518-02,13.57,199.0,311.0,123.0,986.0
2000,518-03,11.43,151.0,235.0,93.0,630.0
2000,518-04,17.21,64.0,101.0,39.0,402.0
2000,519-01,13.26,71.0,112.0,44.0,344.0
2000,5190-01,0.68,17.0,28.0,5.0,4.0
2000,52-02,14.72,101.0,168.0,59.0,543.0
2000,52-03,11.06,47.0,74.0,25.0,190.0
2000,52-04,11.81,36.0,69.0,8.0,155.0
2000,52-11,13.95,58.0,113.0,13.0,295.0
2000,52-12,9.08,119.0,236.0,26.0,394.0
2000,520-01,14.52,134.0,271.0,30.0,710.0
2000,520-02,9.59,113.0,228.0,26.0,396.0
2000,5219-01,0.15,12.0,21.0,4.0,1.0
2000,522-01,0.84,139.0,216.0,85.0,43.0
2000,522-02,7.65,64.0,100.0,39.0,179.0
2000,522-03,11.42,66.0,103.0,40.0,275.0
2000,523-01,10.33,100.0,155.0,61.0,377.0
2000,523-02,8.14,39.0,62.0,24.0,116.0
2000,523-03,0.45,121.0,187.0,74.0,20.0
2000,524-01,2.62,20.0,33.0,13.0,19.0
2000,5240-01,0.3,237.0,265.0,192.0,26.0
2000,525-01,8.18,14.0,21.0,9.0,42.0
2000,5250-01,1.5,12.0,21.0,4.0,7.0
2000,526-01,4.05,12.0,20.0,8.0,18.0
2000,527-01,2.63,203.0,316.0,124.0,195.0
2000,527-02,11.3,14.0,22.0,8.0,58.0
2000,528-01,6.28,85.0,138.0,48.0,195.0
2000,528-02,10.1,55.0,88.0,31.0,203.0
2000,530-01,5.55,62.0,101.0,35.0,126.0
2000,531-01,0.98,4633.0,5759.0,3476.0,1657.0
2000,5315-01,0.55,12.0,21.0,4.0,2.0
2000,5317-01,5.01,44.0,72.0,15.0,80.0
2000,532-01,4.74,13.0,17.0,10.0,22.0
2000,533-01,11.37,56.0,72.0,42.0,232.0
2000,533-02,8.37,28.0,36.0,21.0,86.0
2000,533-03,11.0,59.0,76.0,44.0,237.0
2000,534-01,2.42,16.0,20.0,12.0,14.0
2000,535-01,2.88,42.0,55.0,31.0,44.0
2000,5350-01,2.38,16.0,26.0,5.0,14.0
2000,539-01,6.83,51.0,65.0,38.0,127.0
2000,539-02,6.16,21.0,33.0,12.0,47.0
2000,539-03,8.0,10.0,13.0,7.0,29.0
2000,54-02,12.06,661.0,979.0,407.0,2910.0
2000,54-03,14.05,499.0,741.0,307.0,2559.0
2000,54-04,12.3,490.0,725.0,299.0,2200.0
2000,54-05,12.34,464.0,685.0,29.0,2090.0
2000,54-06,12.24,458.0,698.0,261.0,2046.0
2000,54-07,12.81,298.0,441.0,183.0,1393.0
2000,54-08,12.26,272.0,408.0,166.0,1217.0
2000,54-09,11.26,211.0,344.0,121.0,867.0
2000,54-10,14.3,176.0,248.0,112.0,919.0
2000,54-11,11.07,177.0,248.0,115.0,715.0
2000,54-12,8.54,215.0,317.0,151.0,670.0
2000,54-13,1.58,1056.0,1359.0,751.0,609.0
2000,54-14,9.23,163.0,235.0,90.0,549.0
2000,54-15,10.56,207.0,303.0,128.0,798.0
2000,54-16,7.6,144.0,206.0,79.0,399.0
2000,54-17,7.44,222.0,325.0,137.0,603.0
2000,54-18,17.21,84.0,142.0,47.0,528.0
2000,54-19,10.8,59.0,93.0,27.0,233.0
2000,54-20,11.24,56.0,88.0,26.0,230.0
2000,54-21,11.01,51.0,82.0,24.0,205.0
2000,54-22,9.42,63.0,100.0,30.0,217.0
2000,54-23,6.67,88.0,139.0,41.0,214.0
2000,540-01,8.42,35.0,45.0,26.0,108.0
2000,540-02,11.86,20.0,25.0,15.0,87.0
2000,540-03,13.41,38.0,49.0,28.0,186.0
2000,55-01,12.04,68.0,95.0,53.0,299.0
2000,55-02,14.37,41.0,57.0,34.0,215.0
2000,550-01,40.0,37.0,83.0,8.0,540.0
2000,551-01,7.2,26.0,57.0,5.0,68.0
2000,552-01,0.17,21.0,32.0,13.0,1.0
2000,553-01,0.85,80.0,187.0,13.0,25.0
2000,553-02,7.65,13.0,30.0,2.0,36.0
2000,553-03,7.5,9.0,20.0,1.0,25.0
2000,555-01,0.6,50.0,114.0,8.0,11.0
2000,558-01,10.34,4.0,8.0,1.0,15.0
2000,56-01,10.98,263.0,380.0,180.0,1054.0
2000,56-02,5.42,253.0,366.0,151.0,501.0
2000,5630-01,1.64,21.0,34.0,8.0,13.0
2000,566-01,2.57,16.0,20.0,12.0,15.0
2000,5660-01,1.4,17.0,28.0,4.0,9.0
2000,567-01,3.72,41.0,53.0,30.0,56.0
2000,570-01,17.98,16.0,35.0,2.0,105.0
2000,571-01,0.35,16.0,20.0,12.0,2.0
2000,5710-01,1.42,52.0,85.0,19.0,27.0
2000,5714-01,2.03,31.0,51.0,11.0,23.0
2000,572-01,2.09,11.0,24.0,1.0,8.0
2000,573-01,0.58,787.0,1013.0,560.0,167.0
2000,5730-01,2.55,42.0,69.0,14.0,39.0
2000,574-01,17.44,139.0,276.0,44.0,885.0
2000,574-02,8.34,50.0,97.0,10.0,152.0
2000,574-03,11.68,45.0,86.0,9.0,192.0
2000,574-04,15.45,74.0,142.0,16.0,417.0
2000,574-06,3.06,679.0,975.0,372.0,758.0
2000,574-07,5.1,541.0,777.0,296.0,1007.0
2000,574-08,1.06,1238.0,1593.0,881.0,479.0
2000,574-09,1.29,2452.0,3156.0,1745.0,1155.0
2000,574-10,4.12,299.0,423.0,146.0,450.0
2000,575-01,0.54,15.0,19.0,7.0,3.0
2000,5750-01,1.12,26.0,43.0,9.0,11.0
2000,576-01,8.81,61.0,88.0,34.0,196.0
2000,577-01,11.48,18.0,28.0,9.0,75.0
2000,578-01,8.09,32.0,65.0,4.0,94.0
2000,579-01,6.99,26.0,50.0,5.0,66.0
2000,58-01,8.83,408.0,609.0,250.0,1315.0
2000,58-02,1.37,1767.0,2274.0,1257.0,884.0
2000,580-01,0.04,11.0,17.0,3.0,0.0
2000,581-01,6.33,15.0,21.0,4.0,35.0
2000,582-01,12.26,11.0,17.0,3.0,49.0
2000,585-01,8.63,18.0,25.0,9.0,57.0
2000,586-01,15.12,24.0,44.0,5.0,132.0
2000,587-01,5.1,52.0,81.0,29.0,97.0
2000,588-01,1.65,22.0,34.0,6.0,13.0
2000,589-01,2.55,128.0,188.0,79.0,119.0
2000,59-01,13.61,135.0,229.0,62.0,671.0
2000,59-02,14.72,66.0,112.0,30.0,355.0
2000,59-11,7.7,60.0,101.0,27.0,169.0
2000,590-01,11.26,91.0,128.0,56.0,374.0
2000,590-02,10.55,69.0,96.0,42.0,266.0
2000,590-03,14.62,50.0,73.0,32.0,267.0
2000,590-04,11.22,41.0,56.0,25.0,168.0
2000,590-05,8.98,44.0,61.0,27.0,144.0
2000,590-06,13.85,56.0,79.0,35.0,283.0
2000,590-07,12.87,88.0,124.0,55.0,413.0
2000,593-01,15.14,18.0,24.0,11.0,99.0
2000,594-01,3.34,56.0,79.0,35.0,68.0
2000,60-01,8.53,199.0,372.0,64.0,620.0
2000,60-02,11.36,184.0,352.0,56.0,763.0
2000,60-03,12.01,222.0,424.0,67.0,973.0
2000,60-04,7.97,355.0,556.0,196.0,1033.0
2000,60-05,2.01,458.0,718.0,253.0,336.0
2000,60-06,0.63,855.0,1100.0,608.0,197.0
2000,60-07,15.59,320.0,503.0,179.0,1821.0
2000,60-08,9.24,198.0,373.0,84.0,668.0
2000,60-09,11.0,201.0,377.0,84.0,807.0
2000,60-10,5.78,135.0,254.0,57.0,285.0
2000,60-21,3.24,135.0,254.0,57.0,160.0
2000,60-22,1.62,128.0,241.0,54.0,76.0
2000,60-23,14.18,127.0,239.0,54.0,657.0
2000,60-24,8.35,85.0,160.0,36.0,259.0
2000,60-25,6.78,67.0,125.0,28.0,166.0
2000,60-26,11.48,67.0,125.0,28.0,281.0
2000,60-27,9.24,67.0,125.0,28.0,226.0
2000,60-28,12.02,67.0,125.0,28.0,294.0
2000,60-29,13.15,47.0,101.0,12.0,226.0
2000,60-30,11.8,47.0,101.0,12.0,202.0
2000,60-31,14.76,47.0,101.0,12.0,253.0
2000,60-32,13.14,47.0,101.0,12.0,225.0
2000,60-33,12.83,47.0,101.0,12.0,220.0
2000,60-34,11.53,59.0,129.0,12.0,248.0
2000,60-35,8.06,36.0,85.0,3.0,106.0
2000,60-36,11.51,45.0,80.0,5.0,189.0
2000,60-37,10.64,45.0,80.0,5.0,175.0
2000,60-38,23.87,45.0,80.0,5.0,392.0
2000,60-39,14.18,53.0,122.0,7.0,274.0
2000,60-40,0.63,236.0,300.0,206.0,54.0
2000,60-41,6.39,192.0,284.0,126.0,448.0
2000,60-42,2.56,190.0,281.0,150.0,178.0
2000,60-43,8.64,190.0,281.0,150.0,599.0
2000,60-44,11.18,205.0,301.0,161.0,837.0
2000,60-45,3.48,312.0,437.0,234.0,396.0
2000,60-46,7.21,425.0,582.0,306.0,1118.0
2000,60-47,4.95,678.0,896.0,508.0,1225.0
2000,6009-01,0.32,22.0,34.0,8.0,3.0
2000,602-01,12.75,11.0,16.0,7.0,51.0
2000,6020-01,0.57,13.0,21.0,4.0,3.0
2000,605-01,2.18,29.0,47.0,16.0,23.0
2000,605-02,10.06,12.0,24.0,5.0,44.0
2000,605-03,10.65,12.0,24.0,5.0,47.0
2000,605-04,2.94,12.0,24.0,5.0,13.0
2000,606-01,3.61,158.0,293.0,53.0,208.0
2000,607-01,13.06,94.0,173.0,31.0,448.0
2000,607-03,7.05,25.0,47.0,8.0,64.0
2000,608-01,9.91,19.0,31.0,10.0,69.0
2000,608-02,12.9,19.0,31.0,10.0,89.0
2000,609-01,14.43,4.0,8.0,1.0,21.0
2000,61-01,11.23,216.0,352.0,118.0,885.0
2000,61-03,1.95,186.0,294.0,106.0,132.0
2000,61-04,13.58,160.0,259.0,80.0,793.0
2000,61-05,15.05,149.0,239.0,75.0,818.0
2000,61-06,18.87,136.0,219.0,69.0,937.0
2000,61-07,17.0,122.0,197.0,62.0,757.0
2000,61-08,7.55,111.0,180.0,56.0,306.0
2000,61-09,8.17,122.0,198.0,61.0,364.0
2000,61-10,13.07,138.0,228.0,71.0,658.0
2000,61-11,7.38,239.0,385.0,121.0,644.0
2000,61-21,10.5,162.0,261.0,81.0,621.0
2000,61-22,11.51,89.0,148.0,38.0,374.0
2000,61-23,6.0,75.0,124.0,38.0,164.0
2000,61-24,19.46,85.0,140.0,42.0,604.0
2000,61-25,11.45,85.0,140.0,42.0,355.0
2000,61-26,13.6,85.0,140.0,42.0,422.0
2000,61-27,11.29,69.0,114.0,34.0,284.0
2000,61-28,11.3,95.0,174.0,39.0,392.0
2000,61-29,16.34,95.0,174.0,39.0,567.0
2000,61-30,13.86,93.0,170.0,39.0,470.0
2000,61-31,13.74,83.0,152.0,34.0,416.0
2000,61-32,11.79,83.0,152.0,34.0,357.0
2000,61-33,13.9,83.0,152.0,34.0,421.0
2000,61-34,13.47,83.0,152.0,34.0,408.0
2000,61-35,13.64,100.0,181.0,43.0,498.0
2000,61-36,9.93,149.0,274.0,61.0,540.0
2000,61-37,1.76,487.0,593.0,385.0,313.0
2000,61-38,8.5,389.0,471.0,308.0,1207.0
2000,61-39,6.32,438.0,532.0,348.0,1010.0
2000,61-40,1.64,1585.0,1924.0,1256.0,949.0
2000,61-41,2.26,3208.0,3891.0,2544.0,2646.0
2000,61-42,1.57,3458.0,4195.0,2742.0,1982.0
2000,61-43,3.4,1984.0,2407.0,1573.0,2462.0
2000,61-44,0.53,1216.0,1475.0,964.0,235.0
2000,61-45,8.85,579.0,702.0,459.0,1870.0
2000,61-46,0.9,1014.0,1230.0,803.0,333.0
2000,610-01,0.38,38.0,59.0,33.0,5.0
2000,611-01,7.34,5.0,8.0,2.0,13.0
2000,612-01,11.99,80.0,129.0,62.0,350.0
2000,612-02,12.48,61.0,100.0,43.0,278.0
2000,612-03,17.29,24.0,59.0,4.0,151.0
2000,612-04,4.68,14.0,36.0,2.0,24.0
2000,614-01,9.74,27.0,47.0,13.0,96.0
2000,615-01,7.14,24.0,42.0,11.0,63.0
2000,615-02,1.56,13.0,24.0,6.0,7.0
2000,615-03,11.78,5.0,8.0,2.0,21.0
2000,616-01,0.29,5.0,9.0,2.0,1.0
2000,617-01,2.91,168.0,315.0,76.0,178.0
2000,617-02,0.97,446.0,541.0,354.0,158.0
2000,617-03,1.65,242.0,441.0,109.0,146.0
2000,619-01,1.17,497.0,603.0,394.0,212.0
2000,619-02,0.54,298.0,362.0,236.0,59.0
2000,619-03,13.1,31.0,52.0,14.0,148.0
2000,62-01,5.66,114.0,242.0,31.0,236.0
2000,62-02,14.66,109.0,230.0,29.0,583.0
2000,62-03,15.23,96.0,178.0,38.0,534.0
2000,62-04,12.06,80.0,134.0,38.0,352.0
2000,62-05,12.2,134.0,224.0,64.0,597.0
2000,62-07,1.87,807.0,982.0,640.0,551.0
2000,620-01,0.26,10.0,18.0,5.0,1.0
2000,622-01,0.81,612.0,743.0,486.0,181.0
2000,622-02,0.56,423.0,513.0,336.0,86.0
2000,622-03,2.72,214.0,314.0,142.0,212.0
2000,622-04,4.35,89.0,133.0,56.0,141.0
2000,623-01,0.05,88.0,132.0,55.0,2.0
2000,624-01,6.58,86.0,129.0,54.0,207.0
2000,624-02,0.91,35.0,50.0,26.0,12.0
2000,625-01,1.43,30.0,43.0,19.0,16.0
2000,625-02,0.99,30.0,43.0,19.0,11.0
2000,627-01,3.23,10.0,17.0,5.0,12.0
2000,628-01,0.54,15.0,25.0,6.0,3.0
2000,629-01,1.66,30.0,41.0,21.0,18.0
2000,63-02,12.78,147.0,224.0,98.0,686.0
2000,63-03,14.65,144.0,214.0,98.0,770.0
2000,63-04,12.51,166.0,262.0,103.0,758.0
2000,63-05,14.5,35.0,60.0,14.0,185.0
2000,63-06,8.5,23.0,41.0,9.0,71.0
2000,630-01,11.86,15.0,24.0,7.0,65.0
2000,631-01,0.28,472.0,573.0,377.0,48.0
2000,632-01,3.33,11.0,18.0,6.0,13.0
2000,633-01,12.5,34.0,65.0,15.0,155.0
2000,633-02,10.26,34.0,65.0,15.0,127.0
2000,633-03,12.59,34.0,65.0,15.0,156.0
2000,633-04,10.01,39.0,73.0,16.0,142.0
2000,634-01,4.24,29.0,53.0,13.0,45.0
2000,635-01,9.12,37.0,69.0,15.0,123.0
2000,635-02,7.36,24.0,44.0,9.0,64.0
2000,635-03,3.66,13.0,27.0,7.0,17.0
2000,635-04,20.4,9.0,17.0,5.0,67.0
2000,636-01,0.85,5811.0,7068.0,4604.0,1803.0
2000,637-01,3.0,119.0,54.0,189.0,130.0
2000,639-01,2.71,80.0,97.0,63.0,79.0
2000,64-01,6.8,327.0,447.0,229.0,812.0
2000,64-02,0.55,1128.0,1372.0,894.0,226.0
2000,640-01,0.64,40.0,49.0,32.0,9.0
2000,641-01,2.85,11.0,18.0,5.0,11.0
2000,643-02,7.19,94.0,157.0,44.0,247.0
2000,643-03,7.74,45.0,76.0,21.0,127.0
2000,643-04,13.66,45.0,76.0,21.0,224.0
2000,643-05,13.48,34.0,57.0,15.0,167.0
2000,643-06,18.71,31.0,51.0,14.0,212.0
2000,643-07,18.07,31.0,51.0,14.0,204.0
2000,643-08,15.75,36.0,60.0,17.0,207.0
2000,645-01,14.9,108.0,128.0,87.0,587.0
2000,645-02,0.76,127.0,156.0,103.0,35.0
2000,645-03,11.1,74.0,123.0,34.0,300.0
2000,645-04,6.95,11.0,17.0,7.0,28.0
2000,646-01,1.7,18.0,28.0,11.0,11.0
2000,649-01,4.0,8.0,14.0,6.0,12.0
2000,65-01,5.07,236.0,322.0,171.0,437.0
2000,65-02,8.99,259.0,352.0,186.0,850.0
2000,65-03,1.5,721.0,877.0,571.0,395.0
2000,67-01,0.52,555.0,675.0,439.0,105.0
2000,67-02,1.11,1241.0,1509.0,982.0,503.0
2000,690-00,12.02,4.0,9.0,1.0,18.0
2000,690-01,6.42,11.0,18.0,7.0,26.0
2000,690-11,6.74,11.0,18.0,7.0,27.0
2000,690-12,3.7,16.0,25.0,9.0,22.0
2000,702-01,9.23,21.0,31.0,11.0,71.0
2000,702-02,8.77,11.0,15.0,6.0,35.0
2000,7020-01,0.89,31.0,54.0,10.0,10.0
2000,703-01,5.65,16.0,22.0,9.0,33.0
2000,704-01,9.98,105.0,157.0,66.0,382.0
2000,704-02,17.39,53.0,79.0,33.0,336.0
2000,704-03,7.04,74.0,110.0,48.0,190.0
2000,704-04,1.93,316.0,461.0,202.0,223.0
2000,7040-01,0.12,13.0,22.0,4.0,1.0
2000,705-01,1.51,16.0,26.0,5.0,9.0
2000,7060-01,0.28,13.0,22.0,4.0,1.0
2000,7080-01,0.37,26.0,46.0,8.0,4.0
2000,711-00,0.47,1373.0,1684.0,1134.0,236.0
2000,711-01,10.02,108.0,155.0,69.0,395.0
2000,711-02,9.03,54.0,80.0,35.0,178.0
2000,711-03,12.19,40.0,60.0,26.0,178.0
2000,711-04,11.02,26.0,40.0,17.0,105.0
2000,711-05,13.66,40.0,60.0,26.0,199.0
2000,711-06,10.48,54.0,78.0,33.0,207.0
2000,711-07,10.17,67.0,99.0,43.0,249.0
2000,7125-01,1.32,13.0,22.0,4.0,6.0
2000,714-01,8.15,21.0,31.0,12.0,62.0
2000,714-02,6.97,11.0,16.0,6.0,28.0
2000,715-01,4.24,66.0,94.0,44.0,102.0
2000,715-02,9.05,49.0,73.0,32.0,162.0
2000,716-01,5.75,11.0,16.0,6.0,23.0
2000,717-01,13.46,11.0,16.0,6.0,54.0
2000,7175-01,1.49,16.0,27.0,5.0,9.0
2000,7185-01,1.46,13.0,22.0,4.0,7.0
2000,72-01,5.14,502.0,865.0,235.0,942.0
2000,72-02,0.71,1373.0,1684.0,1134.0,356.0
2000,72-03,0.39,649.0,797.0,536.0,92.0
2000,721-01,4.01,11.0,16.0,6.0,16.0
2000,722-01,14.82,71.0,97.0,53.0,384.0
2000,722-02,8.01,40.0,54.0,29.0,117.0
2000,722-03,8.99,40.0,54.0,29.0,131.0
2000,722-04,14.66,77.0,106.0,56.0,412.0
2000,724-01,12.84,83.0,113.0,60.0,389.0
2000,7250-01,0.78,13.0,22.0,4.0,4.0
2000,726-01,14.6,47.0,65.0,35.0,250.0
2000,727-01,2.63,10.0,15.0,6.0,10.0
2000,731-01,13.55,64.0,89.0,47.0,317.0
2000,731-02,10.29,39.0,54.0,28.0,146.0
2000,731-03,8.82,77.0,127.0,46.0,248.0
2000,732-01,11.22,83.0,139.0,49.0,340.0
2000,733-01,4.59,10.0,15.0,5.0,17.0
